numconnections_avg,policystatus_avg,policystatus_max,activityflag_max,businessunit,facility,healthtime,latitude,longitude
37.15,1.12,2,5,region-7,branch133,2012-02-02 18:00:00,-0.0105513,-75.705475
35.98979591836735,1.1020408163265305,2,5,region-38,branch17,2012-02-02 18:00:00,-0.01573587,-88.49835
39.5360824742268,1.1237113402061856,2,5,region-34,branch17,2012-02-02 18:00:00,-0.01761969,-150.9346
36.63265306122449,1.163265306122449,3,5,region-38,branch19,2012-02-02 18:00:00,-0.07934581,-90.04849
36.6875,1.2291666666666667,3,5,region-30,branch20,2012-02-02 18:00:00,-0.0809674,-97.26061
38.484848484848484,1.2121212121212122,3,5,region-34,branch44,2012-02-02 18:00:00,-0.08550033,-150.82085
32.96938775510204,1.153061224489796,2,3,region-30,branch27,2012-02-02 18:00:00,-0.09190982,-98.19989
35.364583333333336,1.1875,2,5,region-7,branch36,2012-02-02 18:00:00,-0.12656759,-76.67222
34.27368421052632,1.1578947368421053,2,3,region-30,branch39,2012-02-02 18:00:00,-0.12690535,-98.78048
36.154639175257735,1.1443298969072164,3,1,region-7,branch31,2012-02-02 18:00:00,-0.13202973,-73.12797
34.46938775510204,1.0510204081632653,2,5,region-30,branch4,2012-02-02 18:00:00,-0.1417535,-97.491325
34.46534653465346,1.1683168316831682,2,5,region-8,branch41,2012-02-02 18:00:00,-0.14785725,-122.86001
34.02040816326531,1.163265306122449,3,5,region-8,branch50,2012-02-02 18:00:00,-0.16285117,-120.65348
34.08247422680412,1.1030927835051547,3,5,region-7,branch2,2012-02-02 18:00:00,-0.17020155,-72.023476
38.02040816326531,1.1428571428571428,3,1,region-3,branch84,2012-02-02 18:00:00,-0.17091104,-113.38386
34.142857142857146,1.1938775510204083,2,3,region-38,branch12,2012-02-02 18:00:00,-0.17837262,-87.48193
38.13131313131313,1.1818181818181819,3,5,region-38,branch3,2012-02-02 18:00:00,-0.17865051,-90.20055
38.93939393939394,1.1414141414141414,2,5,region-7,branch105,2012-02-02 18:00:00,-0.189315,-71.05607
35.525252525252526,1.1414141414141414,2,5,region-7,branch172,2012-02-02 18:00:00,-0.2198283,-74.323135
35.515151515151516,1.1818181818181819,2,3,region-7,branch119,2012-02-02 18:00:00,-0.22560295,-74.54226
37.43564356435643,1.108910891089109,3,5,region-8,branch140,2012-02-02 18:00:00,-0.22916475,-120.20289
36.391752577319586,1.1855670103092784,3,3,region-7,branch33,2012-02-02 18:00:00,-0.23208515,-74.02081
36.93,1.16,3,3,region-7,branch34,2012-02-02 18:00:00,-0.23506746,-66.320885
42.687374749499,1.1382765531062125,3,5,region-49,headquarters,2012-02-02 18:00:00,-0.24566217,-136.0792
37.54639175257732,1.1958762886597938,3,4,region-7,branch41,2012-02-02 18:00:00,-0.25458306,-77.92354
