numconnections_avg,policystatus_avg,policystatus_max,activityflag_max,businessunit,facility,healthtime,latitude,longitude
33.62626262626262,1.0303030303030303,2,4,region-7,branch133,2012-02-02 13:00:00,-0.0105513,-75.705475
36.515151515151516,1.0606060606060606,2,5,region-38,branch17,2012-02-02 13:00:00,-0.01573587,-88.49835
16.328767123287673,1.095890410958904,2,1,region-34,branch17,2012-02-02 13:00:00,-0.01761969,-150.9346
36.98979591836735,1.0714285714285714,2,3,region-38,branch19,2012-02-02 13:00:00,-0.07934581,-90.04849
34.458333333333336,1.09375,3,5,region-30,branch20,2012-02-02 13:00:00,-0.0809674,-97.26061
16.9,1.1375,3,1,region-34,branch44,2012-02-02 13:00:00,-0.08550033,-150.82085
35.55670103092783,1.0824742268041236,2,5,region-30,branch27,2012-02-02 13:00:00,-0.09190982,-98.19989
35.10526315789474,1.0842105263157895,2,5,region-7,branch36,2012-02-02 13:00:00,-0.12656759,-76.67222
32.915789473684214,1.1157894736842104,2,5,region-30,branch39,2012-02-02 13:00:00,-0.12690535,-98.78048
35.791666666666664,1.0520833333333333,2,5,region-7,branch31,2012-02-02 13:00:00,-0.13202973,-73.12797
37.45918367346939,1.030612244897959,2,5,region-30,branch4,2012-02-02 13:00:00,-0.1417535,-97.491325
14.349397590361447,1.0843373493975903,2,1,region-8,branch41,2012-02-02 13:00:00,-0.14785725,-122.86001
14.8,1.075,2,1,region-8,branch50,2012-02-02 13:00:00,-0.16285117,-120.65348
37.31578947368421,1.0526315789473684,2,5,region-7,branch2,2012-02-02 13:00:00,-0.17020155,-72.023476
15.329113924050633,1.0759493670886076,3,1,region-3,branch84,2012-02-02 13:00:00,-0.17091104,-113.38386
38.40816326530612,1.1020408163265305,2,4,region-38,branch12,2012-02-02 13:00:00,-0.17837262,-87.48193
35.26262626262626,1.0606060606060606,2,5,region-38,branch3,2012-02-02 13:00:00,-0.17865051,-90.20055
34.54545454545455,1.121212121212121,2,5,region-7,branch105,2012-02-02 13:00:00,-0.189315,-71.05607
34.37755102040816,1.0714285714285714,2,5,region-7,branch172,2012-02-02 13:00:00,-0.2198283,-74.323135
35.86868686868687,1.0808080808080809,2,5,region-7,branch119,2012-02-02 13:00:00,-0.22560295,-74.54226
13.285714285714286,1.0833333333333333,3,1,region-8,branch140,2012-02-02 13:00:00,-0.22916475,-120.20289
34.96875,1.15625,2,5,region-7,branch33,2012-02-02 13:00:00,-0.23208515,-74.02081
35.76,1.09,2,3,region-7,branch34,2012-02-02 13:00:00,-0.23506746,-66.320885
16.987654320987655,1.039506172839506,2,2,region-49,headquarters,2012-02-02 13:00:00,-0.24566217,-136.0792
32.77319587628866,1.1030927835051547,2,5,region-7,branch41,2012-02-02 13:00:00,-0.25458306,-77.92354
13.304878048780488,1.0853658536585367,2,1,region-3,branch125,2012-02-02 13:00:00,-0.25828454,-112.83267
38.72727272727273,1.101010101010101,3,5,region-7,branch198,2012-02-02 13:00:00,-0.26231542,-70.04862
35.577319587628864,1.041237113402062,2,3,region-7,branch85,2012-02-02 13:00:00,-0.28396702,-66.32769
14.150684931506849,1.0684931506849316,2,1,region-49,branch15,2012-02-02 13:00:00,-0.3161695,-134.06
15.345679012345679,1.0617283950617284,2,1,region-49,branch25,2012-02-02 13:00:00,-0.31800413,-139.53722
33.48514851485149,1.0396039603960396,2,5,region-7,branch187,2012-02-02 13:00:00,-0.32160717,-70.20712
34.84848484848485,1.0808080808080809,2,5,region-7,branch67,2012-02-02 13:00:00,-0.35795873,-74.428825
37.65979381443299,1.0515463917525774,2,5,region-30,branch28,2012-02-02 13:00:00,-0.36512673,-100.64334
14.08641975308642,1.0987654320987654,2,1,region-8,branch95,2012-02-02 13:00:00,-0.38562214,-117.542534
38.381443298969074,1.0824742268041236,2,5,region-7,branch103,2012-02-02 13:00:00,-0.4012441,-70.700226
