numconnections_avg,policystatus_avg,policystatus_max,activityflag_max,businessunit,facility,healthtime,latitude,longitude
14.371794871794872,1.3461538461538463,3,1,region-7,branch133,2012-02-03 04:00:00,-0.0105513,-75.705475
14.743589743589743,1.3205128205128205,3,1,region-38,branch17,2012-02-03 04:00:00,-0.01573587,-88.49835
14.191780821917808,1.3835616438356164,4,1,region-34,branch17,2012-02-03 04:00:00,-0.01761969,-150.9346
14.2375,1.4,4,1,region-38,branch19,2012-02-03 04:00:00,-0.07934581,-90.04849
14.906666666666666,1.3733333333333333,3,1,region-30,branch20,2012-02-03 04:00:00,-0.0809674,-97.26061
13.9375,1.4,4,2,region-34,branch44,2012-02-03 04:00:00,-0.08550033,-150.82085
16.232876712328768,1.3150684931506849,3,1,region-30,branch27,2012-02-03 04:00:00,-0.09190982,-98.19989
13.837837837837839,1.4054054054054055,3,1,region-7,branch36,2012-02-03 04:00:00,-0.12656759,-76.67222
13.904109589041095,1.4109589041095891,3,1,region-30,branch39,2012-02-03 04:00:00,-0.12690535,-98.78048
14.8375,1.3,4,1,region-7,branch31,2012-02-03 04:00:00,-0.13202973,-73.12797
14.897435897435898,1.205128205128205,2,1,region-30,branch4,2012-02-03 04:00:00,-0.1417535,-97.491325
14.345238095238095,1.3095238095238095,3,1,region-8,branch41,2012-02-03 04:00:00,-0.14785725,-122.86001
16.759493670886076,1.3164556962025316,3,1,region-8,branch50,2012-02-03 04:00:00,-0.16285117,-120.65348
15.551282051282051,1.294871794871795,3,1,region-7,branch2,2012-02-03 04:00:00,-0.17020155,-72.023476
15.379746835443038,1.3037974683544304,3,1,region-3,branch84,2012-02-03 04:00:00,-0.17091104,-113.38386
17.69333333333333,1.48,3,2,region-38,branch12,2012-02-03 04:00:00,-0.17837262,-87.48193
16.012820512820515,1.4230769230769231,4,1,region-38,branch3,2012-02-03 04:00:00,-0.17865051,-90.20055
15.921052631578947,1.3026315789473684,3,1,region-7,branch105,2012-02-03 04:00:00,-0.189315,-71.05607
14.75,1.25,3,1,region-7,branch172,2012-02-03 04:00:00,-0.2198283,-74.323135
17.710526315789473,1.4342105263157894,5,1,region-7,branch119,2012-02-03 04:00:00,-0.22560295,-74.54226
14.642857142857142,1.2738095238095237,3,1,region-8,branch140,2012-02-03 04:00:00,-0.22916475,-120.20289
16.791666666666668,1.3333333333333333,3,1,region-7,branch33,2012-02-03 04:00:00,-0.23208515,-74.02081
13.85897435897436,1.3974358974358974,3,1,region-7,branch34,2012-02-03 04:00:00,-0.23506746,-66.320885
18.230198019801982,1.2747524752475248,4,2,region-49,headquarters,2012-02-03 04:00:00,-0.24566217,-136.0792
14.073170731707316,1.3780487804878048,3,1,region-7,branch41,2012-02-03 04:00:00,-0.25458306,-77.92354
14.753086419753087,1.4691358024691359,5,1,region-3,branch125,2012-02-03 04:00:00,-0.25828454,-112.83267
13.963855421686747,1.4096385542168675,3,1,region-7,branch198,2012-02-03 04:00:00,-0.26231542,-70.04862
15.166666666666666,1.2435897435897436,3,1,region-7,branch85,2012-02-03 04:00:00,-0.28396702,-66.32769
16.54794520547945,1.2602739726027397,3,2,region-49,branch15,2012-02-03 04:00:00,-0.3161695,-134.06
14.308641975308642,1.2839506172839505,4,1,region-49,branch25,2012-02-03 04:00:00,-0.31800413,-139.53722
16.617283950617285,1.3209876543209877,3,1,region-7,branch187,2012-02-03 04:00:00,-0.32160717,-70.20712
12.409638554216867,1.3614457831325302,3,2,region-7,branch67,2012-02-03 04:00:00,-0.35795873,-74.428825
15.302631578947368,1.3157894736842106,4,1,region-30,branch28,2012-02-03 04:00:00,-0.36512673,-100.64334
14.0125,1.4125,4,2,region-8,branch95,2012-02-03 04:00:00,-0.38562214,-117.542534
