numconnections_avg,policystatus_avg,policystatus_max,activityflag_max,businessunit,facility,healthtime,latitude,longitude
35.82,1.09,2,5,region-7,branch133,2012-02-02 16:00:00,-0.0105513,-75.705475
35.64646464646464,1.0909090909090908,2,5,region-38,branch17,2012-02-02 16:00:00,-0.01573587,-88.49835
17.041666666666668,1.1111111111111112,2,1,region-34,branch17,2012-02-02 16:00:00,-0.01761969,-150.9346
34.46938775510204,1.1020408163265305,3,5,region-38,branch19,2012-02-02 16:00:00,-0.07934581,-90.04849
33.26315789473684,1.1578947368421053,3,2,region-30,branch20,2012-02-02 16:00:00,-0.0809674,-97.26061
12.7125,1.2125,3,1,region-34,branch44,2012-02-02 16:00:00,-0.08550033,-150.82085
38.58163265306123,1.1020408163265305,2,5,region-30,branch27,2012-02-02 16:00:00,-0.09190982,-98.19989
33.875,1.1458333333333333,2,4,region-7,branch36,2012-02-02 16:00:00,-0.12656759,-76.67222
35.65263157894737,1.1368421052631579,2,5,region-30,branch39,2012-02-02 16:00:00,-0.12690535,-98.78048
36.36082474226804,1.1237113402061856,3,5,region-7,branch31,2012-02-02 16:00:00,-0.13202973,-73.12797
36.295918367346935,1.0408163265306123,2,3,region-30,branch4,2012-02-02 16:00:00,-0.1417535,-97.491325
36.495049504950494,1.1386138613861385,2,5,region-8,branch41,2012-02-02 16:00:00,-0.14785725,-122.86001
32.45360824742268,1.1237113402061856,2,4,region-8,branch50,2012-02-02 16:00:00,-0.16285117,-120.65348
35.69072164948454,1.092783505154639,3,5,region-7,branch2,2012-02-02 16:00:00,-0.17020155,-72.023476
35.98979591836735,1.1122448979591837,3,5,region-3,branch84,2012-02-02 16:00:00,-0.17091104,-113.38386
37.95918367346939,1.153061224489796,2,5,region-38,branch12,2012-02-02 16:00:00,-0.17837262,-87.48193
32.19191919191919,1.1414141414141414,3,5,region-38,branch3,2012-02-02 16:00:00,-0.17865051,-90.20055
35.38383838383838,1.1414141414141414,2,5,region-7,branch105,2012-02-02 16:00:00,-0.189315,-71.05607
34.13861386138614,1.0891089108910892,2,5,region-7,branch172,2012-02-02 16:00:00,-0.2198283,-74.323135
36.11578947368421,1.1473684210526316,2,5,region-7,branch119,2012-02-02 16:00:00,-0.22560295,-74.54226
33.98039215686274,1.107843137254902,3,4,region-8,branch140,2012-02-02 16:00:00,-0.22916475,-120.20289
35.46808510638298,1.1702127659574468,3,4,region-7,branch33,2012-02-02 16:00:00,-0.23208515,-74.02081
34.9,1.13,2,4,region-7,branch34,2012-02-02 16:00:00,-0.23506746,-66.320885
40.54,1.092,3,5,region-49,headquarters,2012-02-02 16:00:00,-0.24566217,-136.0792
35.958333333333336,1.1666666666666667,3,3,region-7,branch41,2012-02-02 16:00:00,-0.25458306,-77.92354
34.693069306930695,1.1782178217821782,2,3,region-3,branch125,2012-02-02 16:00:00,-0.25828454,-112.83267
37.74747474747475,1.1515151515151516,3,5,region-7,branch198,2012-02-02 16:00:00,-0.26231542,-70.04862
33.77319587628866,1.092783505154639,2,5,region-7,branch85,2012-02-02 16:00:00,-0.28396702,-66.32769
34.5,1.09375,3,5,region-49,branch15,2012-02-02 16:00:00,-0.3161695,-134.06
37.77777777777778,1.101010101010101,2,5,region-49,branch25,2012-02-02 16:00:00,-0.31800413,-139.53722
35.88,1.08,3,5,region-7,branch187,2012-02-02 16:00:00,-0.32160717,-70.20712
33.04081632653061,1.1428571428571428,3,4,region-7,branch67,2012-02-02 16:00:00,-0.35795873,-74.428825
37.09278350515464,1.0721649484536082,2,5,region-30,branch28,2012-02-02 16:00:00,-0.36512673,-100.64334
35.649484536082475,1.175257731958763,3,5,region-8,branch95,2012-02-02 16:00:00,-0.38562214,-117.542534
34.29896907216495,1.134020618556701,2,4,region-7,branch103,2012-02-02 16:00:00,-0.4012441,-70.700226
33.15151515151515,1.1616161616161615,2,5,region-3,branch132,2012-02-02 16:00:00,-0.46244356,-104.630775
36.25,1.21,4,5,region-7,branch126,2012-02-02 16:00:00,-0.4701434,-78.015205
36.57142857142857,1.2244897959183674,3,5,region-7,branch134,2012-02-02 16:00:00,-0.4758231,-72.54735
33.92783505154639,1.1134020618556701,2,5,region-30,branch43,2012-02-02 16:00:00,-0.49747103,-100.46174
31.77319587628866,1.1134020618556701,3,5,region-8,branch5,2012-02-02 16:00:00,-0.5025438,-121.69267
32.31,1.18,2,5,region-8,branch123,2012-02-02 16:00:00,-0.52038753,-127.402016
33.98947368421052,1.0947368421052632,2,5,region-7,branch124,2012-02-02 16:00:00,-0.52543896,-73.21935
33.08,1.1,4,3,region-34,branch26,2012-02-02 16:00:00,-0.5500895,-149.96669
33.69072164948454,1.1030927835051547,2,5,region-30,branch1,2012-02-02 16:00:00,-0.55741405,-100.95502
36.049019607843135,1.0784313725490196,3,5,region-49,branch16,2012-02-02 16:00:00,-0.57566255,-132.439
35.878787878787875,1.121212121212121,2,5,region-49,branch30,2012-02-02 16:00:00,-0.6139019,-132.42099
35.50515463917526,1.0721649484536082,2,3,region-7,branch62,2012-02-02 16:00:00,-0.68789345,-70.93918
32.62626262626262,1.1414141414141414,2,3,region-7,branch199,2012-02-02 16:00:00,-0.6990458,-69.60877
37.09090909090909,1.101010101010101,2,1,region-7,branch170,2012-02-02 16:00:00,-0.70896614,-66.85594
34.329787234042556,1.1702127659574468,3,5,region-7,branch79,2012-02-02 16:00:00,-0.7157165,-73.40418
30.5979381443299,1.1546391752577319,3,5,region-30,branch8,2012-02-02 16:00:00,-0.73010296,-99.462074
38.36,1.14,3,5,region-3,branch47,2012-02-02 16:00:00,-0.74557513,-110.66943
18.743243243243242,1.1486486486486487,3,1,region-34,branch42,2012-02-02 16:00:00,-0.75803286,-150.1591
37.09090909090909,1.1313131313131313,3,5,region-7,branch166,2012-02-02 16:00:00,-0.7860539,-70.04175
14.535714285714286,1.0952380952380953,2,2,region-34,branch33,2012-02-02 16:00:00,-0.79153305,-150.28049
40.292929292929294,1.1616161616161615,2,5,region-7,branch75,2012-02-02 16:00:00,-0.8064681,-68.322975
32.75757575757576,1.1919191919191918,3,3,region-7,branch155,2012-02-02 16:00:00,-0.809066,-69.00529
36.47422680412371,1.0721649484536082,2,5,region-30,branch47,2012-02-02 16:00:00,-0.80932534,-98.80812
13.710843373493976,1.1204819277108433,3,1,region-34,branch49,2012-02-02 16:00:00,-0.819166,-151.37967
35.0,1.1030927835051547,3,5,region-3,branch173,2012-02-02 16:00:00,-0.8256797,-114.570786
32.708333333333336,1.09375,2,5,region-8,branch180,2012-02-02 16:00:00,-0.84082174,-123.251724
37.06060606060606,1.1717171717171717,3,5,region-30,branch30,2012-02-02 16:00:00,-0.8495673,-97.854645
34.13265306122449,1.1734693877551021,4,5,region-7,branch4,2012-02-02 16:00:00,-0.86778617,-76.74716
36.3469387755102,1.0918367346938775,2,5,region-7,branch136,2012-02-02 16:00:00,-0.87100893,-69.89105
35.38,1.15,3,5,region-8,branch148,2012-02-02 16:00:00,-0.884544,-118.94169
34.08080808080808,1.1717171717171717,2,5,region-49,branch14,2012-02-02 16:00:00,-0.8942651,-133.16776
35.86,1.12,2,5,region-7,branch3,2012-02-02 16:00:00,-0.89620745,-73.72748
34.91919191919192,1.1313131313131313,2,4,region-30,branch6,2012-02-02 16:00:00,-0.9001197,-97.65355
34.747368421052634,1.1157894736842104,2,5,region-7,branch148,2012-02-02 16:00:00,-0.9037966,-66.49352
37.56122448979592,1.1428571428571428,3,4,region-38,branch6,2012-02-02 16:00:00,-0.9102971,-80.46815
36.15151515151515,1.202020202020202,3,3,region-3,branch98,2012-02-02 16:00:00,-0.9107681,-104.847725
35.45918367346939,1.1020408163265305,2,5,region-49,branch36,2012-02-02 16:00:00,-0.91273093,-138.14142
33.51020408163265,1.1020408163265305,3,1,region-7,branch25,2012-02-02 16:00:00,-0.91615224,-73.073326
38.11224489795919,1.153061224489796,3,5,region-7,branch7,2012-02-02 16:00:00,-0.916931,-73.65567
37.82,1.14,3,4,region-49,branch43,2012-02-02 16:00:00,-0.9177209,-134.00449
35.86,1.13,3,5,region-8,branch64,2012-02-02 16:00:00,-0.92452174,-119.088524
37.79381443298969,1.1237113402061856,2,5,region-3,branch174,2012-02-02 16:00:00,-0.928035,-105.08365
36.55102040816327,1.0816326530612246,3,4,region-7,branch161,2012-02-02 16:00:00,-0.9372669,-71.567184
35.125,1.0833333333333333,2,4,region-7,branch76,2012-02-02 16:00:00,-0.9528948,-66.61351
36.255102040816325,1.183673469387755,2,5,region-8,branch106,2012-02-02 16:00:00,-0.95793754,-120.654495
40.686868686868685,1.0606060606060606,2,4,region-8,branch153,2012-02-02 16:00:00,-0.96067846,-123.474815
37.255102040816325,1.163265306122449,3,3,region-7,branch48,2012-02-02 16:00:00,-0.9681705,-78.70796
31.625,1.1354166666666667,2,5,region-7,branch72,2012-02-02 16:00:00,-0.9885199,-76.512794
34.18181818181818,1.1414141414141414,3,3,region-7,branch91,2012-02-02 16:00:00,-0.9906999,-70.266655
39.42424242424242,1.0909090909090908,2,4,region-8,branch139,2012-02-02 16:00:00,-0.9924685,-121.80701
37.81,1.15,2,5,region-3,branch78,2012-02-02 16:00:00,-1.0151708,-107.183105
32.947916666666664,1.0729166666666667,3,5,region-30,branch49,2012-02-02 16:00:00,-1.0209401,-99.55787
37.305263157894736,1.105263157894737,2,5,region-49,branch11,2012-02-02 16:00:00,-1.0267035,-136.30339
31.806122448979593,1.0918367346938775,2,5,region-49,branch48,2012-02-02 16:00:00,-1.0430729,-133.81096
36.90721649484536,1.1546391752577319,2,1,region-3,branch188,2012-02-02 16:00:00,-1.0825089,-102.77968
36.12,1.13,3,5,region-30,branch25,2012-02-02 16:00:00,-1.122752,-98.62394
32.44,1.08,2,4,region-30,branch40,2012-02-02 16:00:00,-1.1300814,-98.595245
35.010416666666664,1.15625,2,5,region-3,branch112,2012-02-02 16:00:00,-1.1387942,-114.162445
32.319148936170215,1.0638297872340425,2,5,region-3,branch101,2012-02-02 16:00:00,-1.1412269,-102.047806
36.61616161616162,1.1111111111111112,2,1,region-8,branch118,2012-02-02 16:00:00,-1.1805496,-116.3215
37.99,1.15,3,5,region-3,branch48,2012-02-02 16:00:00,-1.1911254,-104.00975
34.76767676767677,1.1313131313131313,2,3,region-3,branch170,2012-02-02 16:00:00,-1.2021078,-102.41951
31.585858585858585,1.0909090909090908,2,5,region-38,branch1,2012-02-02 16:00:00,-1.2067329,-89.33825
33.83168316831683,1.1584158415841583,3,5,region-3,branch46,2012-02-02 16:00:00,-1.2109253,-107.12232
33.285714285714285,1.0918367346938775,2,4,region-49,branch9,2012-02-02 16:00:00,-1.2149305,-129.01717
37.83505154639175,1.0309278350515463,2,5,region-30,branch48,2012-02-02 16:00:00,-1.2180604,-97.69637
35.15625,1.09375,2,5,region-30,branch13,2012-02-02 16:00:00,-1.2540227,-96.941826
40.125,1.1145833333333333,3,1,region-8,branch174,2012-02-02 16:00:00,-1.3005471,-127.93006
36.755102040816325,1.0816326530612246,2,5,region-3,branch151,2012-02-02 16:00:00,-1.3017846,-110.98689
