numconnections_avg,policystatus_avg,policystatus_max,activityflag_max,businessunit,facility,healthtime,latitude,longitude
14.23076923076923,1.2307692307692308,3,1,region-7,branch133,2012-02-02 23:15:00,-0.0105513,-75.705475
12.833333333333334,1.2435897435897436,3,1,region-38,branch17,2012-02-02 23:15:00,-0.01573587,-88.49835
38.896907216494846,1.2061855670103092,3,5,region-34,branch17,2012-02-02 23:15:00,-0.01761969,-150.9346
36.142857142857146,1.2857142857142858,3,5,region-38,branch19,2012-02-02 23:15:00,-0.07934581,-90.04849
32.958333333333336,1.3229166666666667,3,3,region-30,branch20,2012-02-02 23:15:00,-0.0809674,-97.26061
38.121212121212125,1.3232323232323233,4,3,region-34,branch44,2012-02-02 23:15:00,-0.08550033,-150.82085
39.13265306122449,1.2142857142857142,3,5,region-30,branch27,2012-02-02 23:15:00,-0.09190982,-98.19989
12.95945945945946,1.3243243243243243,3,1,region-7,branch36,2012-02-02 23:15:00,-0.12656759,-76.67222
37.91489361702128,1.2553191489361701,2,5,region-30,branch39,2012-02-02 23:15:00,-0.12690535,-98.78048
14.8625,1.225,4,1,region-7,branch31,2012-02-02 23:15:00,-0.13202973,-73.12797
35.43877551020408,1.1122448979591837,3,3,region-30,branch4,2012-02-02 23:15:00,-0.1417535,-97.491325
34.44,1.27,3,5,region-8,branch41,2012-02-02 23:15:00,-0.14785725,-122.86001
34.5625,1.1770833333333333,3,3,region-8,branch50,2012-02-02 23:15:00,-0.16285117,-120.65348
14.948717948717949,1.1923076923076923,3,1,region-7,branch2,2012-02-02 23:15:00,-0.17020155,-72.023476
33.86734693877551,1.2755102040816326,3,5,region-3,branch84,2012-02-02 23:15:00,-0.17091104,-113.38386
14.933333333333334,1.3733333333333333,3,1,region-38,branch12,2012-02-02 23:15:00,-0.17837262,-87.48193
38.282828282828284,1.3232323232323233,4,5,region-38,branch3,2012-02-02 23:15:00,-0.17865051,-90.20055
16.039473684210527,1.236842105263158,2,1,region-7,branch105,2012-02-02 23:15:00,-0.189315,-71.05607
15.582278481012658,1.1898734177215189,2,2,region-7,branch172,2012-02-02 23:15:00,-0.2198283,-74.323135
12.935064935064934,1.3246753246753247,3,1,region-7,branch119,2012-02-02 23:15:00,-0.22560295,-74.54226
33.549019607843135,1.196078431372549,3,5,region-8,branch140,2012-02-02 23:15:00,-0.22916475,-120.20289
15.61111111111111,1.2222222222222223,3,1,region-7,branch33,2012-02-02 23:15:00,-0.23208515,-74.02081
16.21794871794872,1.3205128205128205,3,1,region-7,branch34,2012-02-02 23:15:00,-0.23506746,-66.320885
40.73053892215569,1.2095808383233533,3,5,region-49,headquarters,2012-02-02 23:15:00,-0.24566217,-136.0792
13.901234567901234,1.2962962962962963,3,1,region-7,branch41,2012-02-02 23:15:00,-0.25458306,-77.92354
33.28712871287129,1.316831683168317,4,5,region-3,branch125,2012-02-02 23:15:00,-0.25828454,-112.83267
