numconnections_avg,policystatus_avg,policystatus_max,activityflag_max,businessunit,facility,healthtime,latitude,longitude
16.384615384615383,1.2692307692307692,3,1,region-7,branch133,2012-02-03 01:00:00,-0.0105513,-75.705475
14.897435897435898,1.2692307692307692,3,1,region-38,branch17,2012-02-03 01:00:00,-0.01573587,-88.49835
35.577319587628864,1.2577319587628866,3,5,region-34,branch17,2012-02-03 01:00:00,-0.01761969,-150.9346
15.7875,1.3375,3,1,region-38,branch19,2012-02-03 01:00:00,-0.07934581,-90.04849
17.65753424657534,1.36986301369863,3,1,region-30,branch20,2012-02-03 01:00:00,-0.0809674,-97.26061
33.22222222222222,1.3232323232323233,4,5,region-34,branch44,2012-02-03 01:00:00,-0.08550033,-150.82085
15.205479452054794,1.2876712328767124,3,1,region-30,branch27,2012-02-03 01:00:00,-0.09190982,-98.19989
14.594594594594595,1.3513513513513513,3,1,region-7,branch36,2012-02-03 01:00:00,-0.12656759,-76.67222
15.575342465753424,1.3150684931506849,2,1,region-30,branch39,2012-02-03 01:00:00,-0.12690535,-98.78048
14.3,1.2375,4,1,region-7,branch31,2012-02-03 01:00:00,-0.13202973,-73.12797
14.60759493670886,1.1518987341772151,2,1,region-30,branch4,2012-02-03 01:00:00,-0.1417535,-97.491325
39.039603960396036,1.297029702970297,3,5,region-8,branch41,2012-02-03 01:00:00,-0.14785725,-122.86001
34.06122448979592,1.2346938775510203,3,3,region-8,branch50,2012-02-03 01:00:00,-0.16285117,-120.65348
14.884615384615385,1.2307692307692308,3,1,region-7,branch2,2012-02-03 01:00:00,-0.17020155,-72.023476
15.227848101265822,1.2911392405063291,3,1,region-3,branch84,2012-02-03 01:00:00,-0.17091104,-113.38386
17.095890410958905,1.4383561643835616,3,1,region-38,branch12,2012-02-03 01:00:00,-0.17837262,-87.48193
14.974358974358974,1.358974358974359,4,1,region-38,branch3,2012-02-03 01:00:00,-0.17865051,-90.20055
13.763157894736842,1.25,2,1,region-7,branch105,2012-02-03 01:00:00,-0.189315,-71.05607
13.772151898734178,1.1898734177215189,2,1,region-7,branch172,2012-02-03 01:00:00,-0.2198283,-74.323135
15.688311688311689,1.3636363636363635,4,1,region-7,branch119,2012-02-03 01:00:00,-0.22560295,-74.54226
33.68627450980392,1.2156862745098038,3,5,region-8,branch140,2012-02-03 01:00:00,-0.22916475,-120.20289
16.48611111111111,1.2638888888888888,3,1,region-7,branch33,2012-02-03 01:00:00,-0.23208515,-74.02081
15.243589743589743,1.3461538461538463,3,1,region-7,branch34,2012-02-03 01:00:00,-0.23506746,-66.320885
39.894,1.24,3,5,region-49,headquarters,2012-02-03 01:00:00,-0.24566217,-136.0792
16.097560975609756,1.3170731707317074,3,1,region-7,branch41,2012-02-03 01:00:00,-0.25458306,-77.92354
14.419753086419753,1.4074074074074074,4,1,region-3,branch125,2012-02-03 01:00:00,-0.25828454,-112.83267
15.132530120481928,1.3493975903614457,3,1,region-7,branch198,2012-02-03 01:00:00,-0.26231542,-70.04862
12.833333333333334,1.1923076923076923,2,1,region-7,branch85,2012-02-03 01:00:00,-0.28396702,-66.32769
39.010416666666664,1.2083333333333333,3,5,region-49,branch15,2012-02-03 01:00:00,-0.3161695,-134.06
33.666666666666664,1.2121212121212122,3,5,region-49,branch25,2012-02-03 01:00:00,-0.31800413,-139.53722
16.621951219512194,1.2439024390243902,3,2,region-7,branch187,2012-02-03 01:00:00,-0.32160717,-70.20712
16.19277108433735,1.3373493975903614,3,1,region-7,branch67,2012-02-03 01:00:00,-0.35795873,-74.428825
15.078947368421053,1.2105263157894737,3,1,region-30,branch28,2012-02-03 01:00:00,-0.36512673,-100.64334
14.641975308641975,1.345679012345679,4,1,region-8,branch95,2012-02-03 01:00:00,-0.38562214,-117.542534
14.717647058823529,1.2941176470588236,3,1,region-7,branch103,2012-02-03 01:00:00,-0.4012441,-70.700226
14.41025641025641,1.358974358974359,3,1,region-3,branch132,2012-02-03 01:00:00,-0.46244356,-104.630775
14.987179487179487,1.3461538461538463,4,1,region-7,branch126,2012-02-03 01:00:00,-0.4701434,-78.015205
16.890243902439025,1.3658536585365855,3,1,region-7,branch134,2012-02-03 01:00:00,-0.4758231,-72.54735
15.263157894736842,1.236842105263158,3,1,region-30,branch43,2012-02-03 01:00:00,-0.49747103,-100.46174
33.77319587628866,1.309278350515464,4,5,region-8,branch5,2012-02-03 01:00:00,-0.5025438,-121.69267
35.717171717171716,1.2626262626262625,3,5,region-8,branch123,2012-02-03 01:00:00,-0.52038753,-127.402016
12.855263157894736,1.2763157894736843,3,1,region-7,branch124,2012-02-03 01:00:00,-0.52543896,-73.21935
30.99,1.22,4,5,region-34,branch26,2012-02-03 01:00:00,-0.5500895,-149.96669
13.658536585365853,1.1951219512195121,3,1,region-30,branch1,2012-02-03 01:00:00,-0.55741405,-100.95502
32.35294117647059,1.2352941176470589,3,5,region-49,branch16,2012-02-03 01:00:00,-0.57566255,-132.439
31.03030303030303,1.2626262626262625,3,5,region-49,branch30,2012-02-03 01:00:00,-0.6139019,-132.42099
15.725,1.2,2,1,region-7,branch62,2012-02-03 01:00:00,-0.68789345,-70.93918
13.35,1.2875,3,1,region-7,branch199,2012-02-03 01:00:00,-0.6990458,-69.60877
14.632911392405063,1.2531645569620253,3,1,region-7,branch170,2012-02-03 01:00:00,-0.70896614,-66.85594
16.333333333333332,1.4,3,1,region-7,branch79,2012-02-03 01:00:00,-0.7157165,-73.40418
16.054794520547944,1.36986301369863,4,2,region-30,branch8,2012-02-03 01:00:00,-0.73010296,-99.462074
13.094117647058823,1.2705882352941176,4,1,region-3,branch47,2012-02-03 01:00:00,-0.74557513,-110.66943
36.144329896907216,1.3195876288659794,4,5,region-34,branch42,2012-02-03 01:00:00,-0.75803286,-150.1591
15.08860759493671,1.240506329113924,3,1,region-7,branch166,2012-02-03 01:00:00,-0.7860539,-70.04175
30.2020202020202,1.292929292929293,3,3,region-34,branch33,2012-02-03 01:00:00,-0.79153305,-150.28049
14.116883116883116,1.4025974025974026,4,1,region-7,branch75,2012-02-03 01:00:00,-0.8064681,-68.322975
15.938271604938272,1.3333333333333333,3,1,region-7,branch155,2012-02-03 01:00:00,-0.809066,-69.00529
16.383561643835616,1.273972602739726,3,1,region-30,branch47,2012-02-03 01:00:00,-0.80932534,-98.80812
34.865979381443296,1.2164948453608246,3,5,region-34,branch49,2012-02-03 01:00:00,-0.819166,-151.37967
14.36,1.2533333333333334,3,1,region-3,branch173,2012-02-03 01:00:00,-0.8256797,-114.570786
33.4375,1.2604166666666667,4,5,region-8,branch180,2012-02-03 01:00:00,-0.84082174,-123.251724
14.102564102564102,1.3076923076923077,3,1,region-30,branch30,2012-02-03 01:00:00,-0.8495673,-97.854645
16.43421052631579,1.2894736842105263,4,1,region-7,branch4,2012-02-03 01:00:00,-0.86778617,-76.74716
13.313953488372093,1.244186046511628,3,1,region-7,branch136,2012-02-03 01:00:00,-0.87100893,-69.89105
14.963414634146341,1.2317073170731707,3,1,region-8,branch148,2012-02-03 01:00:00,-0.884544,-118.94169
37.121212121212125,1.2828282828282829,3,5,region-49,branch14,2012-02-03 01:00:00,-0.8942651,-133.16776
14.95,1.2375,3,1,region-7,branch3,2012-02-03 01:00:00,-0.89620745,-73.72748
15.1125,1.2625,3,1,region-30,branch6,2012-02-03 01:00:00,-0.9001197,-97.65355
15.171052631578947,1.25,3,1,region-7,branch148,2012-02-03 01:00:00,-0.9037966,-66.49352
14.963855421686747,1.3253012048192772,3,1,region-38,branch6,2012-02-03 01:00:00,-0.9102971,-80.46815
16.37837837837838,1.3513513513513513,4,1,region-3,branch98,2012-02-03 01:00:00,-0.9107681,-104.847725
35.09090909090909,1.2323232323232323,3,5,region-49,branch36,2012-02-03 01:00:00,-0.91273093,-138.14142
15.15,1.2375,3,1,region-7,branch25,2012-02-03 01:00:00,-0.91615224,-73.073326
15.32,1.2266666666666666,3,1,region-7,branch7,2012-02-03 01:00:00,-0.916931,-73.65567
36.4,1.29,3,5,region-49,branch43,2012-02-03 01:00:00,-0.9177209,-134.00449
14.65,1.2875,3,1,region-8,branch64,2012-02-03 01:00:00,-0.92452174,-119.088524
14.592105263157896,1.2105263157894737,3,1,region-3,branch174,2012-02-03 01:00:00,-0.928035,-105.08365
15.095890410958905,1.2054794520547945,3,1,region-7,branch161,2012-02-03 01:00:00,-0.9372669,-71.567184
16.39240506329114,1.240506329113924,2,1,region-7,branch76,2012-02-03 01:00:00,-0.9528948,-66.61351
34.34020618556701,1.3814432989690721,3,5,region-8,branch106,2012-02-03 01:00:00,-0.95793754,-120.654495
38.505050505050505,1.2323232323232323,3,5,region-8,branch153,2012-02-03 01:00:00,-0.96067846,-123.474815
15.094594594594595,1.2837837837837838,3,2,region-7,branch48,2012-02-03 01:00:00,-0.9681705,-78.70796
16.109756097560975,1.2560975609756098,3,1,region-7,branch72,2012-02-03 01:00:00,-0.9885199,-76.512794
14.480519480519481,1.2467532467532467,3,1,region-7,branch91,2012-02-03 01:00:00,-0.9906999,-70.266655
32.37373737373738,1.2828282828282829,4,5,region-8,branch139,2012-02-03 01:00:00,-0.9924685,-121.80701
14.373493975903614,1.3132530120481927,4,1,region-3,branch78,2012-02-03 01:00:00,-1.0151708,-107.183105
13.807692307692308,1.1923076923076923,3,1,region-30,branch49,2012-02-03 01:00:00,-1.0209401,-99.55787
36.375,1.2395833333333333,4,4,region-49,branch11,2012-02-03 01:00:00,-1.0267035,-136.30339
33.744897959183675,1.2653061224489797,4,5,region-49,branch48,2012-02-03 01:00:00,-1.0430729,-133.81096
14.275,1.325,4,1,region-3,branch188,2012-02-03 01:00:00,-1.0825089,-102.77968
14.988095238095237,1.2142857142857142,3,1,region-30,branch25,2012-02-03 01:00:00,-1.122752,-98.62394
13.738095238095237,1.2023809523809523,2,2,region-30,branch40,2012-02-03 01:00:00,-1.1300814,-98.595245
16.207792207792206,1.3896103896103895,3,1,region-3,branch112,2012-02-03 01:00:00,-1.1387942,-114.162445
14.561643835616438,1.2054794520547945,3,1,region-3,branch101,2012-02-03 01:00:00,-1.1412269,-102.047806
17.246753246753247,1.3116883116883118,3,1,region-8,branch118,2012-02-03 01:00:00,-1.1805496,-116.3215
15.026666666666667,1.32,3,1,region-3,branch48,2012-02-03 01:00:00,-1.1911254,-104.00975
15.7012987012987,1.2987012987012987,3,1,region-3,branch170,2012-02-03 01:00:00,-1.2021078,-102.41951
14.835443037974683,1.1772151898734178,3,1,region-38,branch1,2012-02-03 01:00:00,-1.2067329,-89.33825
15.227848101265822,1.2658227848101267,3,1,region-3,branch46,2012-02-03 01:00:00,-1.2109253,-107.12232
33.60204081632653,1.2142857142857142,3,5,region-49,branch9,2012-02-03 01:00:00,-1.2149305,-129.01717
14.848101265822784,1.2151898734177216,2,1,region-30,branch48,2012-02-03 01:00:00,-1.2180604,-97.69637
14.0,1.2253521126760563,2,2,region-30,branch13,2012-02-03 01:00:00,-1.2540227,-96.941826
34.16842105263158,1.263157894736842,3,5,region-8,branch174,2012-02-03 01:00:00,-1.3005471,-127.93006
13.435897435897436,1.2564102564102564,2,1,region-3,branch151,2012-02-03 01:00:00,-1.3017846,-110.98689
36.63636363636363,1.292929292929293,3,5,region-49,branch3,2012-02-03 01:00:00,-1.3095222,-135.0706
33.93939393939394,1.303030303030303,3,5,region-8,branch3,2012-02-03 01:00:00,-1.3296562,-123.48816
12.217948717948717,1.294871794871795,3,1,region-38,branch7,2012-02-03 01:00:00,-1.3754008,-83.435646
17.417721518987342,1.2531645569620253,3,1,region-3,branch119,2012-02-03 01:00:00,-1.3803736,-108.36136
34.11340206185567,1.268041237113402,3,5,region-8,branch1,2012-02-03 01:00:00,-1.387548,-120.65238
35.27368421052632,1.3473684210526315,4,3,region-8,branch125,2012-02-03 01:00:00,-1.4122889,-120.62431
38.11224489795919,1.2755102040816326,3,5,region-8,branch141,2012-02-03 01:00:00,-1.4187384,-127.77208
16.317073170731707,1.2560975609756098,3,1,region-3,branch57,2012-02-03 01:00:00,-1.4679742,-108.8353
15.653333333333334,1.24,2,1,region-3,branch114,2012-02-03 01:00:00,-1.5346177,-104.18342
15.620253164556962,1.2531645569620253,4,1,region-3,branch121,2012-02-03 01:00:00,-1.5838797,-113.005844
14.049382716049383,1.271604938271605,3,2,region-8,branch44,2012-02-03 01:00:00,-1.6051282,-118.44567
15.766233766233766,1.2987012987012987,3,1,region-30,branch16,2012-02-03 01:00:00,-1.6173728,-96.2382
13.246913580246913,1.2839506172839505,4,1,region-30,branch15,2012-02-03 01:00:00,-1.6501718,-100.62569
15.093023255813954,1.4186046511627908,3,1,region-8,branch103,2012-02-03 01:00:00,-1.6842605,-119.38739
16.066666666666666,1.2933333333333332,2,1,region-3,branch10,2012-02-03 01:00:00,-1.6913824,-106.356415
34.775510204081634,1.336734693877551,4,5,region-8,branch120,2012-02-03 01:00:00,-1.7032526,-127.76018
16.8625,1.2375,4,1,region-30,branch44,2012-02-03 01:00:00,-1.7076406,-96.40777
34.12244897959184,1.2244897959183674,3,5,region-8,branch80,2012-02-03 01:00:00,-1.7080529,-122.41739
15.770114942528735,1.3908045977011494,3,1,region-3,branch193,2012-02-03 01:00:00,-1.738256,-109.871216
35.5625,1.2916666666666667,3,5,region-49,branch6,2012-02-03 01:00:00,-1.7439672,-134.81456
14.289473684210526,1.236842105263158,3,1,region-3,branch53,2012-02-03 01:00:00,-1.7579513,-107.84226
16.40506329113924,1.2151898734177216,3,1,region-3,branch79,2012-02-03 01:00:00,-1.7851818,-111.71009
14.3125,1.25,3,1,region-3,branch191,2012-02-03 01:00:00,-1.8144428,-109.272835
14.487179487179487,1.3076923076923077,3,1,region-30,branch14,2012-02-03 01:00:00,-1.8366337,-97.02708
16.36,1.24,3,1,region-3,branch158,2012-02-03 01:00:00,-1.8408866,-108.68954
16.62962962962963,1.1975308641975309,3,1,region-30,branch10,2012-02-03 01:00:00,-1.8737961,-98.585335
34.0,1.2061855670103092,3,5,region-8,branch166,2012-02-03 01:00:00,-1.8783934,-120.92436
15.476190476190476,1.2142857142857142,5,1,region-30,branch22,2012-02-03 01:00:00,-1.8827386,-99.496765
36.391752577319586,1.2474226804123711,3,4,region-8,branch67,2012-02-03 01:00:00,-1.9487313,-125.23689
37.6,1.32,3,5,region-49,branch47,2012-02-03 01:00:00,-1.9497066,-135.5662
16.532467532467532,1.1688311688311688,4,1,region-3,branch76,2012-02-03 01:00:00,-1.9891772,-107.32649
39.31958762886598,1.2268041237113403,3,5,region-8,branch87,2012-02-03 01:00:00,-10.009007,-122.34356
14.901234567901234,1.2962962962962963,4,1,region-3,branch11,2012-02-03 01:00:00,-10.013837,-107.4571
15.20253164556962,1.3037974683544304,3,1,region-29,branch25,2012-02-03 01:00:00,-10.027573,-80.25124
37.354166666666664,1.28125,4,5,region-8,branch137,2012-02-03 01:00:00,-10.042875,-126.06281
15.5,1.3048780487804879,4,1,region-3,branch146,2012-02-03 01:00:00,-10.075814,-108.779655
34.285714285714285,1.2857142857142858,3,4,region-8,branch59,2012-02-03 01:00:00,-10.210328,-124.53757
13.578313253012048,1.1927710843373494,3,1,region-3,branch200,2012-02-03 01:00:00,-10.225506,-113.957535
13.415584415584416,1.2857142857142858,3,1,region-8,branch100,2012-02-03 01:00:00,-10.247392,-118.80294
14.936708860759493,1.1772151898734178,4,1,region-29,branch36,2012-02-03 01:00:00,-10.26839,-84.23949
36.62376237623762,1.2277227722772277,2,3,region-32,branch14,2012-02-03 01:00:00,-10.361437,-133.58795
14.24390243902439,1.353658536585366,3,1,region-3,branch128,2012-02-03 01:00:00,-10.384983,-106.486
40.60204081632653,1.2244897959183674,3,5,region-8,branch21,2012-02-03 01:00:00,-10.435757,-127.00645
34.5360824742268,1.3195876288659794,3,3,region-32,branch31,2012-02-03 01:00:00,-10.542702,-134.15945
14.691358024691358,1.1728395061728396,3,1,region-29,branch21,2012-02-03 01:00:00,-10.546223,-93.30407
15.87012987012987,1.2857142857142858,3,1,region-29,branch22,2012-02-03 01:00:00,-10.551564,-94.97432
13.753246753246753,1.2337662337662338,2,1,region-8,branch51,2012-02-03 01:00:00,-10.587707,-116.008644
16.4125,1.2375,3,1,region-29,branch31,2012-02-03 01:00:00,-10.595649,-81.755295
13.185185185185185,1.382716049382716,3,1,region-3,branch198,2012-02-03 01:00:00,-10.609686,-107.40491
34.91089108910891,1.2475247524752475,3,5,region-32,branch48,2012-02-03 01:00:00,-10.610467,-132.92773
14.615384615384615,1.4102564102564104,5,1,region-29,branch24,2012-02-03 01:00:00,-10.636432,-83.656105
35.07,1.27,3,5,region-8,branch84,2012-02-03 01:00:00,-10.723102,-126.22336
14.567901234567902,1.3209876543209877,3,1,region-29,branch42,2012-02-03 01:00:00,-10.737165,-89.56144
37.36734693877551,1.336734693877551,4,5,region-8,branch105,2012-02-03 01:00:00,-10.740404,-127.183174
36.876288659793815,1.2783505154639174,3,4,region-8,branch190,2012-02-03 01:00:00,-10.765263,-127.5163
15.464285714285714,1.2142857142857142,3,1,region-29,branch45,2012-02-03 01:00:00,-10.822626,-90.431915
15.25974025974026,1.3246753246753247,3,1,region-3,branch137,2012-02-03 01:00:00,-10.838997,-105.862236
35.0,1.2164948453608246,3,3,region-32,branch33,2012-02-03 01:00:00,-10.839356,-132.83717
14.378378378378379,1.2567567567567568,3,1,region-3,branch118,2012-02-03 01:00:00,-10.853412,-109.027534
36.445544554455445,1.1683168316831682,4,5,region-8,branch19,2012-02-03 01:00:00,-10.858417,-122.984085
35.96875,1.3333333333333333,3,5,region-8,branch192,2012-02-03 01:00:00,-10.881108,-123.308914
15.107142857142858,1.25,3,1,region-8,branch32,2012-02-03 01:00:00,-10.887847,-119.200554
14.292682926829269,1.2439024390243902,3,1,region-3,branch186,2012-02-03 01:00:00,-10.902398,-111.98647
36.816326530612244,1.2857142857142858,3,5,region-32,branch36,2012-02-03 01:00:00,-10.924581,-134.43536
13.865853658536585,1.3048780487804879,4,1,region-29,branch3,2012-02-03 01:00:00,-10.925243,-81.952446
13.571428571428571,1.2077922077922079,3,1,region-3,branch67,2012-02-03 01:00:00,-10.949725,-104.98707
14.85,1.2625,3,1,region-3,branch157,2012-02-03 01:00:00,-10.985682,-106.66773
14.7875,1.25,3,1,region-3,branch20,2012-02-03 01:00:00,-10.988306,-108.922775
34.54639175257732,1.2783505154639174,4,3,region-8,branch9,2012-02-03 01:00:00,-11.054409,-123.391
15.08860759493671,1.2911392405063291,3,1,region-29,branch44,2012-02-03 01:00:00,-11.059564,-84.19769
38.08163265306123,1.2346938775510203,4,5,region-32,branch15,2012-02-03 01:00:00,-11.078003,-133.17651
35.27272727272727,1.1717171717171717,4,5,region-8,branch56,2012-02-03 01:00:00,-11.086777,-126.718216
13.925925925925926,1.271604938271605,3,1,region-3,branch95,2012-02-03 01:00:00,-11.112058,-109.72104
15.324324324324325,1.2027027027027026,3,1,region-3,branch6,2012-02-03 01:00:00,-11.120642,-105.184784
14.160919540229886,1.2183908045977012,2,1,region-29,branch41,2012-02-03 01:00:00,-11.1685505,-84.04681
30.877551020408163,1.316326530612245,4,5,region-8,branch179,2012-02-03 01:00:00,-11.174977,-125.46631
14.443037974683545,1.2278481012658229,3,1,region-29,branch6,2012-02-03 01:00:00,-11.193299,-89.964226
16.77922077922078,1.2727272727272727,3,1,region-3,branch23,2012-02-03 01:00:00,-11.220756,-105.7748
13.49367088607595,1.2784810126582278,4,2,region-8,branch11,2012-02-03 01:00:00,-11.224464,-116.69979
14.569620253164556,1.3291139240506329,4,1,region-29,branch1,2012-02-03 01:00:00,-11.227965,-94.2483
