numconnections_avg,policystatus_avg,policystatus_max,activityflag_max,businessunit,facility,healthtime,latitude,longitude
36.14,1.12,2,3,region-7,branch133,2012-02-02 18:15:00,-0.0105513,-75.705475
36.696969696969695,1.101010101010101,2,3,region-38,branch17,2012-02-02 18:15:00,-0.01573587,-88.49835
34.41237113402062,1.1237113402061856,2,5,region-34,branch17,2012-02-02 18:15:00,-0.01761969,-150.9346
37.63265306122449,1.1734693877551021,3,5,region-38,branch19,2012-02-02 18:15:00,-0.07934581,-90.04849
38.0,1.2395833333333333,3,5,region-30,branch20,2012-02-02 18:15:00,-0.0809674,-97.26061
38.25252525252525,1.2121212121212122,3,4,region-34,branch44,2012-02-02 18:15:00,-0.08550033,-150.82085
37.63265306122449,1.153061224489796,2,5,region-30,branch27,2012-02-02 18:15:00,-0.09190982,-98.19989
37.458333333333336,1.1875,2,5,region-7,branch36,2012-02-02 18:15:00,-0.12656759,-76.67222
35.45263157894737,1.1578947368421053,2,3,region-30,branch39,2012-02-02 18:15:00,-0.12690535,-98.78048
35.865979381443296,1.1443298969072164,3,5,region-7,branch31,2012-02-02 18:15:00,-0.13202973,-73.12797
35.8469387755102,1.0510204081632653,2,3,region-30,branch4,2012-02-02 18:15:00,-0.1417535,-97.491325
37.415841584158414,1.1683168316831682,2,5,region-8,branch41,2012-02-02 18:15:00,-0.14785725,-122.86001
34.86734693877551,1.163265306122449,3,3,region-8,branch50,2012-02-02 18:15:00,-0.16285117,-120.65348
37.855670103092784,1.1030927835051547,3,5,region-7,branch2,2012-02-02 18:15:00,-0.17020155,-72.023476
35.19387755102041,1.1428571428571428,3,5,region-3,branch84,2012-02-02 18:15:00,-0.17091104,-113.38386
34.05102040816327,1.2040816326530612,3,5,region-38,branch12,2012-02-02 18:15:00,-0.17837262,-87.48193
34.61616161616162,1.1818181818181819,3,3,region-38,branch3,2012-02-02 18:15:00,-0.17865051,-90.20055
33.96938775510204,1.153061224489796,2,5,region-7,branch105,2012-02-02 18:15:00,-0.189315,-71.05607
36.54,1.15,2,5,region-7,branch172,2012-02-02 18:15:00,-0.2198283,-74.323135
39.717171717171716,1.1818181818181819,2,5,region-7,branch119,2012-02-02 18:15:00,-0.22560295,-74.54226
36.693069306930695,1.108910891089109,3,5,region-8,branch140,2012-02-02 18:15:00,-0.22916475,-120.20289
33.81443298969072,1.1855670103092784,3,4,region-7,branch33,2012-02-02 18:15:00,-0.23208515,-74.02081
35.74,1.16,3,4,region-7,branch34,2012-02-02 18:15:00,-0.23506746,-66.320885
39.774,1.142,3,5,region-49,headquarters,2012-02-02 18:15:00,-0.24566217,-136.0792
36.154639175257735,1.2061855670103092,3,5,region-7,branch41,2012-02-02 18:15:00,-0.25458306,-77.92354
37.91,1.22,3,5,region-3,branch125,2012-02-02 18:15:00,-0.25828454,-112.83267
34.717171717171716,1.202020202020202,3,5,region-7,branch198,2012-02-02 18:15:00,-0.26231542,-70.04862
37.22680412371134,1.1546391752577319,3,3,region-7,branch85,2012-02-02 18:15:00,-0.28396702,-66.32769
34.052083333333336,1.1458333333333333,3,5,region-49,branch15,2012-02-02 18:15:00,-0.3161695,-134.06
38.06122448979592,1.1224489795918366,2,3,region-49,branch25,2012-02-02 18:15:00,-0.31800413,-139.53722
32.584158415841586,1.1287128712871286,3,5,region-7,branch187,2012-02-02 18:15:00,-0.32160717,-70.20712
33.06122448979592,1.153061224489796,3,2,region-7,branch67,2012-02-02 18:15:00,-0.35795873,-74.428825
34.350515463917525,1.1443298969072164,3,5,region-30,branch28,2012-02-02 18:15:00,-0.36512673,-100.64334
32.48453608247423,1.1958762886597938,3,5,region-8,branch95,2012-02-02 18:15:00,-0.38562214,-117.542534
34.30927835051546,1.175257731958763,3,5,region-7,branch103,2012-02-02 18:15:00,-0.4012441,-70.700226
35.02020202020202,1.2222222222222223,2,3,region-3,branch132,2012-02-02 18:15:00,-0.46244356,-104.630775
34.73,1.26,4,5,region-7,branch126,2012-02-02 18:15:00,-0.4701434,-78.015205
34.577319587628864,1.2371134020618557,3,5,region-7,branch134,2012-02-02 18:15:00,-0.4758231,-72.54735
37.608247422680414,1.1237113402061856,2,5,region-30,branch43,2012-02-02 18:15:00,-0.49747103,-100.46174
34.375,1.1770833333333333,3,5,region-8,branch5,2012-02-02 18:15:00,-0.5025438,-121.69267
35.58,1.22,2,5,region-8,branch123,2012-02-02 18:15:00,-0.52038753,-127.402016
29.13684210526316,1.1263157894736842,3,5,region-7,branch124,2012-02-02 18:15:00,-0.52543896,-73.21935
38.74,1.14,4,5,region-34,branch26,2012-02-02 18:15:00,-0.5500895,-149.96669
40.704081632653065,1.153061224489796,2,5,region-30,branch1,2012-02-02 18:15:00,-0.55741405,-100.95502
31.607843137254903,1.1568627450980393,3,5,region-49,branch16,2012-02-02 18:15:00,-0.57566255,-132.439
34.81,1.15,2,3,region-49,branch30,2012-02-02 18:15:00,-0.6139019,-132.42099
39.84375,1.09375,2,5,region-7,branch62,2012-02-02 18:15:00,-0.68789345,-70.93918
34.19191919191919,1.1919191919191918,2,5,region-7,branch199,2012-02-02 18:15:00,-0.6990458,-69.60877
35.52,1.15,2,5,region-7,branch170,2012-02-02 18:15:00,-0.70896614,-66.85594
33.822916666666664,1.2395833333333333,3,3,region-7,branch79,2012-02-02 18:15:00,-0.7157165,-73.40418
35.37755102040816,1.2040816326530612,3,3,region-30,branch8,2012-02-02 18:15:00,-0.73010296,-99.462074
35.724489795918366,1.2040816326530612,3,3,region-3,branch47,2012-02-02 18:15:00,-0.74557513,-110.66943
37.775510204081634,1.2142857142857142,4,5,region-34,branch42,2012-02-02 18:15:00,-0.75803286,-150.1591
35.86868686868687,1.1515151515151516,3,5,region-7,branch166,2012-02-02 18:15:00,-0.7860539,-70.04175
34.35,1.13,3,5,region-34,branch33,2012-02-02 18:15:00,-0.79153305,-150.28049
35.14,1.19,3,4,region-7,branch75,2012-02-02 18:15:00,-0.8064681,-68.322975
34.323232323232325,1.2222222222222223,3,5,region-7,branch155,2012-02-02 18:15:00,-0.809066,-69.00529
33.41237113402062,1.134020618556701,2,5,region-30,branch47,2012-02-02 18:15:00,-0.80932534,-98.80812
34.23711340206186,1.1546391752577319,3,4,region-34,branch49,2012-02-02 18:15:00,-0.819166,-151.37967
35.520833333333336,1.125,3,5,region-3,branch173,2012-02-02 18:15:00,-0.8256797,-114.570786
34.4,1.1263157894736842,3,5,region-8,branch180,2012-02-02 18:15:00,-0.84082174,-123.251724
35.42424242424242,1.202020202020202,3,3,region-30,branch30,2012-02-02 18:15:00,-0.8495673,-97.854645
36.295918367346935,1.1938775510204083,4,5,region-7,branch4,2012-02-02 18:15:00,-0.86778617,-76.74716
37.52040816326531,1.1122448979591837,3,4,region-7,branch136,2012-02-02 18:15:00,-0.87100893,-69.89105
35.82,1.19,3,4,region-8,branch148,2012-02-02 18:15:00,-0.884544,-118.94169
34.36734693877551,1.1734693877551021,2,3,region-49,branch14,2012-02-02 18:15:00,-0.8942651,-133.16776
37.515151515151516,1.1616161616161615,2,5,region-7,branch3,2012-02-02 18:15:00,-0.89620745,-73.72748
38.76767676767677,1.1515151515151516,2,5,region-30,branch6,2012-02-02 18:15:00,-0.9001197,-97.65355
35.223404255319146,1.1382978723404256,2,5,region-7,branch148,2012-02-02 18:15:00,-0.9037966,-66.49352
37.0,1.183673469387755,3,5,region-38,branch6,2012-02-02 18:15:00,-0.9102971,-80.46815
37.303030303030305,1.2323232323232323,3,5,region-3,branch98,2012-02-02 18:15:00,-0.9107681,-104.847725
33.60606060606061,1.121212121212121,3,5,region-49,branch36,2012-02-02 18:15:00,-0.91273093,-138.14142
34.765306122448976,1.1224489795918366,3,4,region-7,branch25,2012-02-02 18:15:00,-0.91615224,-73.073326
40.45360824742268,1.175257731958763,3,5,region-7,branch7,2012-02-02 18:15:00,-0.916931,-73.65567
37.5959595959596,1.1919191919191918,3,5,region-49,branch43,2012-02-02 18:15:00,-0.9177209,-134.00449
33.06,1.15,3,3,region-8,branch64,2012-02-02 18:15:00,-0.92452174,-119.088524
38.43877551020408,1.1326530612244898,2,4,region-3,branch174,2012-02-02 18:15:00,-0.928035,-105.08365
37.45454545454545,1.0909090909090908,3,3,region-7,branch161,2012-02-02 18:15:00,-0.9372669,-71.567184
36.416666666666664,1.1666666666666667,2,5,region-7,branch76,2012-02-02 18:15:00,-0.9528948,-66.61351
36.86734693877551,1.2244897959183674,3,5,region-8,branch106,2012-02-02 18:15:00,-0.95793754,-120.654495
35.63636363636363,1.1515151515151516,3,5,region-8,branch153,2012-02-02 18:15:00,-0.96067846,-123.474815
34.84375,1.1666666666666667,3,4,region-7,branch48,2012-02-02 18:15:00,-0.9681705,-78.70796
36.552083333333336,1.1458333333333333,3,4,region-7,branch72,2012-02-02 18:15:00,-0.9885199,-76.512794
35.95959595959596,1.1414141414141414,3,4,region-7,branch91,2012-02-02 18:15:00,-0.9906999,-70.266655
36.21212121212121,1.1515151515151516,3,4,region-8,branch139,2012-02-02 18:15:00,-0.9924685,-121.80701
35.96,1.17,3,5,region-3,branch78,2012-02-02 18:15:00,-1.0151708,-107.183105
34.4375,1.1145833333333333,3,5,region-30,branch49,2012-02-02 18:15:00,-1.0209401,-99.55787
31.46875,1.125,3,4,region-49,branch11,2012-02-02 18:15:00,-1.0267035,-136.30339
32.48453608247423,1.175257731958763,2,5,region-49,branch48,2012-02-02 18:15:00,-1.0430729,-133.81096
35.61224489795919,1.183673469387755,3,5,region-3,branch188,2012-02-02 18:15:00,-1.0825089,-102.77968
33.9,1.17,3,5,region-30,branch25,2012-02-02 18:15:00,-1.122752,-98.62394
33.68316831683168,1.118811881188119,2,5,region-30,branch40,2012-02-02 18:15:00,-1.1300814,-98.595245
36.645833333333336,1.1666666666666667,2,3,region-3,branch112,2012-02-02 18:15:00,-1.1387942,-114.162445
35.14736842105263,1.1473684210526316,3,4,region-3,branch101,2012-02-02 18:15:00,-1.1412269,-102.047806
32.41414141414141,1.1818181818181819,3,4,region-8,branch118,2012-02-02 18:15:00,-1.1805496,-116.3215
40.02,1.23,3,5,region-3,branch48,2012-02-02 18:15:00,-1.1911254,-104.00975
34.2,1.16,2,5,region-3,branch170,2012-02-02 18:15:00,-1.2021078,-102.41951
33.84848484848485,1.1515151515151516,3,5,region-38,branch1,2012-02-02 18:15:00,-1.2067329,-89.33825
37.742574257425744,1.2079207920792079,3,5,region-3,branch46,2012-02-02 18:15:00,-1.2109253,-107.12232
37.785714285714285,1.1326530612244898,3,5,region-49,branch9,2012-02-02 18:15:00,-1.2149305,-129.01717
34.72164948453608,1.0721649484536082,2,4,region-30,branch48,2012-02-02 18:15:00,-1.2180604,-97.69637
36.93877551020408,1.1020408163265305,2,5,region-30,branch13,2012-02-02 18:15:00,-1.2540227,-96.941826
35.979166666666664,1.15625,3,4,region-8,branch174,2012-02-02 18:15:00,-1.3005471,-127.93006
35.642857142857146,1.1326530612244898,2,5,region-3,branch151,2012-02-02 18:15:00,-1.3017846,-110.98689
