numconnections_avg,policystatus_avg,policystatus_max,activityflag_max,businessunit,facility,healthtime,latitude,longitude
36.282828282828284,1.0606060606060606,2,5,region-7,branch133,2012-02-02 14:00:00,-0.0105513,-75.705475
33.1530612244898,1.0714285714285714,2,5,region-38,branch17,2012-02-02 14:00:00,-0.01573587,-88.49835
11.95890410958904,1.1095890410958904,2,1,region-34,branch17,2012-02-02 14:00:00,-0.01761969,-150.9346
33.47422680412371,1.0824742268041236,2,5,region-38,branch19,2012-02-02 14:00:00,-0.07934581,-90.04849
33.666666666666664,1.1354166666666667,3,3,region-30,branch20,2012-02-02 14:00:00,-0.0809674,-97.26061
15.575,1.15,3,1,region-34,branch44,2012-02-02 14:00:00,-0.08550033,-150.82085
35.49484536082474,1.0824742268041236,2,5,region-30,branch27,2012-02-02 14:00:00,-0.09190982,-98.19989
37.473684210526315,1.0947368421052632,2,4,region-7,branch36,2012-02-02 14:00:00,-0.12656759,-76.67222
37.43157894736842,1.1157894736842104,2,5,region-30,branch39,2012-02-02 14:00:00,-0.12690535,-98.78048
32.22680412371134,1.0618556701030928,2,4,region-7,branch31,2012-02-02 14:00:00,-0.13202973,-73.12797
35.295918367346935,1.030612244897959,2,5,region-30,branch4,2012-02-02 14:00:00,-0.1417535,-97.491325
17.0,1.0952380952380953,2,1,region-8,branch41,2012-02-02 14:00:00,-0.14785725,-122.86001
14.79746835443038,1.0632911392405062,2,1,region-8,branch50,2012-02-02 14:00:00,-0.16285117,-120.65348
36.68041237113402,1.0515463917525774,2,5,region-7,branch2,2012-02-02 14:00:00,-0.17020155,-72.023476
39.43877551020408,1.0918367346938775,3,3,region-3,branch84,2012-02-02 14:00:00,-0.17091104,-113.38386
33.714285714285715,1.1224489795918366,2,5,region-38,branch12,2012-02-02 14:00:00,-0.17837262,-87.48193
34.22222222222222,1.0808080808080809,2,5,region-38,branch3,2012-02-02 14:00:00,-0.17865051,-90.20055
35.326530612244895,1.1122448979591837,2,3,region-7,branch105,2012-02-02 14:00:00,-0.189315,-71.05607
35.83168316831683,1.0891089108910892,2,5,region-7,branch172,2012-02-02 14:00:00,-0.2198283,-74.323135
33.02020202020202,1.0909090909090908,2,3,region-7,branch119,2012-02-02 14:00:00,-0.22560295,-74.54226
13.19277108433735,1.0963855421686748,3,1,region-8,branch140,2012-02-02 14:00:00,-0.22916475,-120.20289
34.18556701030928,1.1649484536082475,3,5,region-7,branch33,2012-02-02 14:00:00,-0.23208515,-74.02081
37.25,1.11,2,5,region-7,branch34,2012-02-02 14:00:00,-0.23506746,-66.320885
18.547029702970296,1.051980198019802,2,1,region-49,headquarters,2012-02-02 14:00:00,-0.24566217,-136.0792
