numconnections_avg,policystatus_avg,policystatus_max,activityflag_max,businessunit,facility,healthtime,latitude,longitude
34.04,1.11,2,3,region-7,branch133,2012-02-02 17:15:00,-0.0105513,-75.705475
34.896907216494846,1.1030927835051547,2,5,region-38,branch17,2012-02-02 17:15:00,-0.01573587,-88.49835
36.28865979381443,1.1030927835051547,2,5,region-34,branch17,2012-02-02 17:15:00,-0.01761969,-150.9346
36.41836734693877,1.153061224489796,3,4,region-38,branch19,2012-02-02 17:15:00,-0.07934581,-90.04849
33.729166666666664,1.1770833333333333,3,3,region-30,branch20,2012-02-02 17:15:00,-0.0809674,-97.26061
35.14141414141414,1.2121212121212122,3,5,region-34,branch44,2012-02-02 17:15:00,-0.08550033,-150.82085
34.66326530612245,1.1326530612244898,2,5,region-30,branch27,2012-02-02 17:15:00,-0.09190982,-98.19989
33.21875,1.15625,2,4,region-7,branch36,2012-02-02 17:15:00,-0.12656759,-76.67222
34.72631578947368,1.1368421052631579,2,5,region-30,branch39,2012-02-02 17:15:00,-0.12690535,-98.78048
37.71134020618557,1.1443298969072164,3,4,region-7,branch31,2012-02-02 17:15:00,-0.13202973,-73.12797
37.68041237113402,1.0515463917525774,2,5,region-30,branch4,2012-02-02 17:15:00,-0.1417535,-97.491325
34.554455445544555,1.1683168316831682,2,5,region-8,branch41,2012-02-02 17:15:00,-0.14785725,-122.86001
36.93877551020408,1.1428571428571428,3,3,region-8,branch50,2012-02-02 17:15:00,-0.16285117,-120.65348
34.72164948453608,1.092783505154639,3,3,region-7,branch2,2012-02-02 17:15:00,-0.17020155,-72.023476
35.826530612244895,1.1428571428571428,3,5,region-3,branch84,2012-02-02 17:15:00,-0.17091104,-113.38386
37.10204081632653,1.1734693877551021,2,4,region-38,branch12,2012-02-02 17:15:00,-0.17837262,-87.48193
35.56565656565657,1.1616161616161615,3,5,region-38,branch3,2012-02-02 17:15:00,-0.17865051,-90.20055
35.14141414141414,1.1414141414141414,2,5,region-7,branch105,2012-02-02 17:15:00,-0.189315,-71.05607
32.98,1.12,2,4,region-7,branch172,2012-02-02 17:15:00,-0.2198283,-74.323135
35.515151515151516,1.1717171717171717,2,5,region-7,branch119,2012-02-02 17:15:00,-0.22560295,-74.54226
34.118811881188115,1.118811881188119,3,3,region-8,branch140,2012-02-02 17:15:00,-0.22916475,-120.20289
35.52577319587629,1.1855670103092784,3,5,region-7,branch33,2012-02-02 17:15:00,-0.23208515,-74.02081
37.53,1.14,2,5,region-7,branch34,2012-02-02 17:15:00,-0.23506746,-66.320885
39.842,1.12,3,5,region-49,headquarters,2012-02-02 17:15:00,-0.24566217,-136.0792
37.7319587628866,1.1958762886597938,3,4,region-7,branch41,2012-02-02 17:15:00,-0.25458306,-77.92354
37.24752475247525,1.2178217821782178,3,5,region-3,branch125,2012-02-02 17:15:00,-0.25828454,-112.83267
34.2,1.18,3,5,region-7,branch198,2012-02-02 17:15:00,-0.26231542,-70.04862
37.29896907216495,1.1237113402061856,2,5,region-7,branch85,2012-02-02 17:15:00,-0.28396702,-66.32769
35.8421052631579,1.1157894736842104,3,4,region-49,branch15,2012-02-02 17:15:00,-0.3161695,-134.06
36.64646464646464,1.1111111111111112,2,4,region-49,branch25,2012-02-02 17:15:00,-0.31800413,-139.53722
37.94059405940594,1.099009900990099,3,5,region-7,branch187,2012-02-02 17:15:00,-0.32160717,-70.20712
37.38383838383838,1.1515151515151516,3,5,region-7,branch67,2012-02-02 17:15:00,-0.35795873,-74.428825
36.1958762886598,1.1030927835051547,2,4,region-30,branch28,2012-02-02 17:15:00,-0.36512673,-100.64334
37.649484536082475,1.1958762886597938,3,5,region-8,branch95,2012-02-02 17:15:00,-0.38562214,-117.542534
34.381443298969074,1.1443298969072164,2,5,region-7,branch103,2012-02-02 17:15:00,-0.4012441,-70.700226
39.98989898989899,1.1818181818181819,2,5,region-3,branch132,2012-02-02 17:15:00,-0.46244356,-104.630775
35.343434343434346,1.2222222222222223,4,5,region-7,branch126,2012-02-02 17:15:00,-0.4701434,-78.015205
